,step_length,k1,k2,Q,evaluations
0,0.0,0.0,0.0,9859.73479668827,0
1,0.0,0.0,0.0,9859.73479668827,1
2,1.0,1.0,0.0,181.76522690963182,2
3,2.6180339999999998,2.6180339999999998,0.0,263.51447177453093,3
4,1.6180339748439998,1.6180339748439998,0.0,201.25776247149048,4
5,0.618034,0.618034,0.0,184.1692830662024,5
6,0.8921959679790397,0.8921959679790397,0.0,180.73225358126274,6
7,0.8633620484164931,0.8633620484164931,0.0,180.63401609745154,7
8,0.8400841673630491,0.8400841673630491,0.0,180.61692293774593,8
9,0.8484850090466797,0.8484850090466797,0.0,180.61643635981048,9
10,0.8484850090466797,0.8484850090466797,0.0,180.61643635981048,10
11,0.8484850090466797,0.8484850090466797,1.0,154.49190604804838,11
12,0.8484850090466797,0.8484850090466797,2.6180339999999998,249.47001254719558,12
13,0.8484850090466797,0.8484850090466797,1.6180339748439998,186.04322637058877,13
14,0.8484850090466797,0.8484850090466797,0.618034,143.13976376439234,14
15,0.8484850090466797,0.8484850090466797,0.381966025156,143.59749622157196,15
16,0.8484850090466797,0.8484850090466797,0.518925886407292,142.3083094828816,16
17,0.8484850090466797,0.8484850090466797,0.5128560433854819,142.299309646575,17
18,0.8484850090466797,0.8484850090466797,0.504601217315622,142.29571172797176,18
19,0.8484850090466797,0.8484850090466797,0.4995552051324658,142.29851239351333,19
20,1.6969700180933593,1.6969700180933593,1.009202434631244,140.74514995801172,20
21,0.8484850090466797,0.8484850090466797,0.504601217315622,142.29571172797176,21
22,1.6969700180933593,1.6969700180933593,1.009202434631244,140.74514995801172,22
23,3.0698476112211943,3.0698476112211943,1.825664360689309,210.8976009322449,23
24,2.221362580830026,2.221362580830026,1.321063130679939,159.78524751689233,24
25,1.3728775931278352,1.3728775931278352,0.8164619260580652,135.26049029663784,25
26,1.164573379688909,1.164573379688909,0.6925816470283237,135.12264119287485,26
27,1.2578923510063729,1.2578923510063729,0.7480792292170072,134.8006866282805,27
